Sample,90_min_after_cold_stress,90_min_after_oxy_stress
eco_gcs1_t08739,1.40713E-05,4.18805E-05
eco_gcs1_t11467,0.000199654,0.000873901
eco_gcs1_t03191,0.027591617,0.037520086
eco_gcs1_t04554,9.84088E-05,0.000121245
eco_gcs1_t01962,0.00029764,0.000426058
eco_gcs1_t01298,2.89991E-05,0.00014335
eco_gcs1_t11074,0.004009116,0.002918359
eco_gcs1_t07924,0.000130664,0.000583689
eco_gcs1_t00154,0.01325739,0.021270128
eco_gcs1_t09920,0.00081876,0.000393418
eco_gcs1_t07907,0.000485481,0.001262939
eco_gcs1_t05021,0.000449338,0.00038729
eco_gcs1_t10009,2.26231E-05,6.95257E-05
eco_gcs1_t04180,0.000544419,0.000304513
eco_gcs1_t01669,7.60493E-05,0.000301958
eco_gcs1_t02993,0.000385783,0.001017594
eco_gcs1_t11404,9.36199E-05,0.00075902
eco_gcs1_t01946,7.99975E-05,0.000188796
eco_gcs1_t09006,1.13205E-05,4.08994E-05
eco_gcs1_t12459,0.000270947,0.00029642
eco_gcs1_t09085,0.000292545,0.002801426
eco_gcs1_t07448,8.39526E-05,0.000234379
eco_gcs1_t02021,0.000689582,0.001834994
eco_gcs1_t03359,0.000499312,0.000766109
eco_gcs1_t12094,0.019166786,0.012134688
eco_gcs1_t11632,8.45807E-05,0.000415898
eco_gcs1_t08877,0.000140166,0.000574883
eco_gcs1_t00070,3.41774E-05,0.00010517
eco_gcs1_t04178,4.55937E-06,0.000164271
eco_gcs1_t01762,9.34905E-05,0.000764464
eco_gcs1_t01968,2.59632E-05,0.00015668
eco_gcs1_t07261,5.5581E-05,0.000144839
eco_gcs1_t10223,3.71007E-06,6.85388E-05
eco_gcs1_t05106,1.27229E-05,0.000557715
eco_gcs1_t02209,0.001643784,0.000697735
eco_gcs1_t10146,0.000869178,0.001041504
eco_gcs1_t02559,2.09345E-05,6.33872E-05
eco_gcs1_t08224,0.000360683,0.000388354
eco_gcs1_t10574,0.005870199,0.003809419
eco_gcs1_t02060,8.53547E-06,0.000130414
eco_gcs1_t04735,0.000123476,0.000101276
eco_gcs1_t04032,7.22631E-05,0.000105073
eco_gcs1_t09842,4.13031E-05,0.001172649
eco_gcs1_t01321,7.29878E-06,2.22985E-05
eco_gcs1_t09729,5.63228E-05,0.000135564
eco_gcs1_t07912,0.000532662,0.004644789
eco_gcs1_t04457,0.004949267,0.004989809
eco_gcs1_t06437,1.85755E-05,2.20156E-05
eco_gcs1_t09081,0.001197753,0.003650185
eco_gcs1_t05205,6.07126E-05,0.000135103
eco_gcs1_t12506,0.001473311,0.006435495
eco_gcs1_t03893,0.000108801,0.000451497
eco_gcs1_t02816,0.000162184,1.82765E-05
eco_gcs1_t03011,0.000182455,0.000397087
eco_gcs1_t02624,0.002148495,0.001232481
eco_gcs1_t07988,0.004198673,0.001698194
eco_gcs1_t12255,0.000114275,0.00027674
eco_gcs1_t10112,0.000365223,0.000713619
eco_gcs1_t07995,0.001626856,0.004343793
eco_gcs1_t00155,0.006425219,0.006959001
eco_gcs1_t00255,0.012772536,0.006277433
eco_gcs1_t08158,0.018518512,0.01960833
eco_gcs1_t11709,0.000412401,0.001157334
eco_gcs1_t00233,0.000766314,0.00045553
eco_gcs1_t08956,0.000413808,0.000746854
eco_gcs1_t05745,1.96186E-05,0.000369895
eco_gcs1_t11672,0.0004571,0.00077693
eco_gcs1_t12312,1.51063E-05,9.65923E-06
eco_gcs1_t01918,0.003716741,0.007639934
eco_gcs1_t04183,2.29668E-05,6.54627E-06
eco_gcs1_t07737,1.0864E-05,0.000186459
eco_gcs1_t10646,0.0016776,0.003510413
eco_gcs1_t08195,6.05921E-05,5.27816E-05
eco_gcs1_t11146,2.7626E-05,0.000467818
eco_gcs1_t01245,0.000141651,0.000461754
eco_gcs1_t10093,0.001042053,0.001025794
eco_gcs1_t12433,0.000203257,0.001186124
eco_gcs1_t08856,0.000159492,0.005412691
eco_gcs1_t00067,0.000694177,0.024878519
eco_gcs1_t04713,0.000428622,0.000506437
eco_gcs1_t12348,0.82816658,0.917703369
eco_gcs1_t11175,7.70211E-05,0.000457297
eco_gcs1_t07027,0.000230075,0.000598943
eco_gcs1_t10016,0.002002976,0.00131372
eco_gcs1_t02459,0.00013743,0.000197914
eco_gcs1_t09082,0.000960751,0.002525327
eco_gcs1_t11014,0.00078368,0.000827364
eco_gcs1_t05606,3.70878E-05,0.000685915
eco_gcs1_t09841,0.000313941,0.005645042
eco_gcs1_t10058,0.000276074,0.00043148
eco_gcs1_t01250,0.000110323,0.00054723
eco_gcs1_t08897,2.37491E-05,0.000215691
eco_gcs1_t03451,7.79894E-06,6.46798E-05
eco_gcs1_t12414,0.000147105,0.000943809
eco_gcs1_t00576,0.001292515,0.000923713
eco_gcs1_t08309,5.77738E-05,0.000199375
eco_gcs1_t12453,5.5628E-05,0.00057777
eco_gcs1_t08795,0.001979918,0.003305041
eco_gcs1_t11923,5.48232E-05,0.000273793
eco_gcs1_t01460,0.000106954,0.000428168
eco_gcs1_t09633,8.17354E-05,0.000908201
eco_gcs1_t11018,0.00073579,0.00084535
eco_gcs1_t04236,7.66312E-05,0.000205856
eco_gcs1_t12318,1.70183E-05,1.56343E-05
eco_gcs1_t11901,8.8236E-05,0.000232646
eco_gcs1_t01617,1.32255E-05,7.28915E-05
eco_gcs1_t00389,0.000243858,0.000325477
eco_gcs1_t08707,0.182686555,0.103368768
eco_gcs1_t02063,4.19096E-05,0.000242682
eco_gcs1_t11760,0.000151009,0.000552755
eco_gcs1_t04567,0.00624266,0.004675012
eco_gcs1_t08454,0.003602549,0.005913761
eco_gcs1_t06774,0.001343543,0.001921064
eco_gcs1_t04996,0.000303186,0.000537208
eco_gcs1_t04831,1.02924E-05,2.23839E-05
eco_gcs1_t09316,0.005114211,0.005691766
eco_gcs1_t04609,0.000497237,0.000642875
eco_gcs1_t09359,0.000511588,0.003270727
eco_gcs1_t04353,0.000113124,0.000106261
eco_gcs1_t05377,3.24432E-05,6.81534E-05
eco_gcs1_t07834,0.000892586,0.001390798
eco_gcs1_t07074,7.62739E-05,0.000188506
eco_gcs1_t02986,4.10236E-06,1.04002E-05
eco_gcs1_t06612,2.56987E-05,0.000163609
eco_gcs1_t02566,7.51491E-05,0.000288197
eco_gcs1_t08539,0.020308283,0.019704965
eco_gcs1_t12503,0.001492718,0.006309311
eco_gcs1_t02574,6.65864E-05,0.000459138
eco_gcs1_t10314,0.000347277,0.000711092
eco_gcs1_t03785,1.94867E-05,0.000353694
eco_gcs1_t00413,0.001544801,0.002474125
eco_gcs1_t07371,1.78607E-05,0.000160128
eco_gcs1_t04150,0.010877068,5.50448E-05
eco_gcs1_t08374,0.1445671,0.014711985
eco_gcs1_t10897,0.060006559,0.010902103
eco_gcs1_t00174,0.008192512,0.006827878
eco_gcs1_t06615,2.06431E-05,0.000193653
eco_gcs1_t11759,0.000298906,0.001405856
eco_gcs1_t11516,5.29193E-05,0.000460139
eco_gcs1_t01070,0.000584404,0.000882806
eco_gcs1_t09465,0.000962885,0.000565653
eco_gcs1_t08731,0.171671747,0.121102081
eco_gcs1_t00082,0.000198017,0.000174374
eco_gcs1_t11966,9.45675E-05,0.000614929
eco_gcs1_t03382,9.44019E-05,0.000421125
eco_gcs1_t10998,0.000795775,0.00063058
eco_gcs1_t06110,0.000204762,0.000596834
eco_gcs1_t04759,3.42827E-05,8.73203E-05
eco_gcs1_t07696,1.00422E-05,4.49216E-05
eco_gcs1_t10720,2.92383E-05,0.000529089
eco_gcs1_t05556,5.48262E-06,1.13488E-05
eco_gcs1_t02354,1.97123E-05,0.000346272
eco_gcs1_t08943,0.001111895,0.001085673
eco_gcs1_t02336,0.000757659,0.001858247
eco_gcs1_t11401,0.000594828,0.001007937
eco_gcs1_t11698,0.000193262,0.000405374
eco_gcs1_t07776,0.000165364,0.00031315
eco_gcs1_t00094,1.7576E-05,0.000379081
eco_gcs1_t08323,2.26922E-05,0.000229347
eco_gcs1_t03147,0.00094632,0.00052904
eco_gcs1_t03348,0.046346604,0.001860495
eco_gcs1_t03897,6.18249E-05,0.000353522
eco_gcs1_t05098,0.046718464,0.003508794
eco_gcs1_t09934,1.96074E-05,5.51224E-05
eco_gcs1_t03513,0.000143812,8.75126E-05
eco_gcs1_t01257,6.34122E-05,0.000572628
eco_gcs1_t04392,0.00014374,0.000211699
eco_gcs1_t12410,0.000901423,0.011888938
eco_gcs1_t01226,1.1628E-05,5.88515E-05
eco_gcs1_t07570,3.84709E-05,0.000861044
eco_gcs1_t02813,0.002835171,0.001475828
eco_gcs1_t06267,0.000209394,0.000322305
eco_gcs1_t01149,0.00086145,0.000237185
eco_gcs1_t03705,0.000122241,0.000397657
eco_gcs1_t04122,0.000419536,0.000859395
eco_gcs1_t06768,0.006668945,0.003106445
eco_gcs1_t08007,0.000107321,0.00037614
eco_gcs1_t12336,0.008163294,0.001810871
eco_gcs1_t11829,0.000325522,0.001062744
eco_gcs1_t11039,0.000307766,0.005143671
eco_gcs1_t01721,1.52422E-05,0.000139778
eco_gcs1_t03507,6.70349E-06,4.00298E-05
eco_gcs1_t03683,6.16159E-05,0.00020051
eco_gcs1_t00585,0.000108164,0.000129599
eco_gcs1_t00995,7.06265E-05,0.000427307
eco_gcs1_t10074,0.001545843,0.001614845
eco_gcs1_t12099,0.000230816,0.000805079
eco_gcs1_t07574,0.000245793,0.000391539
eco_gcs1_t06168,0.001553806,0.005998343
eco_gcs1_t04403,0.000768282,0.000269174
eco_gcs1_t01981,0.000222389,0.000326635
eco_gcs1_t04895,0.000404418,0.000843143
eco_gcs1_t11445,0.001218343,0.000593677
eco_gcs1_t06913,0.003333576,0.000870639
eco_gcs1_t09344,0.000577158,0.001235092
eco_gcs1_t00615,7.60082E-05,0.000268352
eco_gcs1_t05365,0.000572602,0.001292826
eco_gcs1_t11738,0.000334881,0.000760959
eco_gcs1_t07009,0.004093718,0.001620681
eco_gcs1_t11792,0.002714398,0.001741823
eco_gcs1_t00891,3.91072E-05,0.000328378
eco_gcs1_t12472,1.65422E-05,1.48107E-05
eco_gcs1_t02169,0.002045721,0.000689396
eco_gcs1_t02365,1.11542E-05,1.9639E-05
eco_gcs1_t09641,0.000212552,0.000570126
eco_gcs1_t07490,1.69809E-05,1.58287E-05
eco_gcs1_t00423,0.003402064,0.00188724
eco_gcs1_t00030,1.428E-05,0.000149083
eco_gcs1_t02730,0.000572625,0.000637186
eco_gcs1_t11544,0.058857852,0.018234123
eco_gcs1_t09059,5.09365E-05,6.46541E-05
eco_gcs1_t03092,7.78867E-05,0.000205518
eco_gcs1_t06620,2.02385E-05,7.37326E-05
eco_gcs1_t02084,0.000548105,0.000242749
eco_gcs1_t07958,0.010504724,0.001271182
eco_gcs1_t05546,0.000169367,0.00012507
eco_gcs1_t07661,1.02413E-05,0.000179764
eco_gcs1_t01166,0.001349157,0.000419727
eco_gcs1_t11681,0.000432057,0.000590553
eco_gcs1_t01579,0.005407381,0.004267388
eco_gcs1_t11481,4.92509E-05,0.000134483
eco_gcs1_t10232,0.000323702,0.000734369
eco_gcs1_t09074,2.97207E-05,0.000830679
eco_gcs1_t11576,5.69318E-05,0.000322379
eco_gcs1_t07302,0.000419708,0.000907622
eco_gcs1_t02036,0.000200523,0.00067852
eco_gcs1_t12010,0.005133434,0.009151441
eco_gcs1_t08716,0.022067939,0.02696953
eco_gcs1_t09876,0.000294262,0.000841617
eco_gcs1_t06601,5.24978E-06,1.22206E-05
eco_gcs1_t08092,3.98639E-05,1.20798E-05
eco_gcs1_t02293,0.001289492,0.000941306
eco_gcs1_t02739,0.000208165,8.33037E-05
eco_gcs1_t00778,3.65935E-06,0.000110165
eco_gcs1_t12337,0.013157309,0.003042335
eco_gcs1_t08241,6.76004E-05,0.000374799
eco_gcs1_t03350,0.101847109,0.001887389
eco_gcs1_t02301,0.000699287,0.000800553
eco_gcs1_t03595,0.000634404,0.000924441
eco_gcs1_t06852,0.000347241,0.000627331
eco_gcs1_t01116,0.000566676,0.000467242
eco_gcs1_t08327,4.2833E-06,0.000110932
eco_gcs1_t08303,6.74545E-05,0.000570267
eco_gcs1_t12022,4.33255E-05,0.001152175
eco_gcs1_t00842,0.005346079,0.008672811
eco_gcs1_t04151,0.000759813,0.000141608
eco_gcs1_t07768,0.010333748,0.008413527
eco_gcs1_t02402,0.000372661,0.000588424
eco_gcs1_t10238,1.63613E-05,4.16289E-05
eco_gcs1_t12400,0.000312565,0.00132983
eco_gcs1_t06054,4.79572E-05,0.00022788
eco_gcs1_t05723,1.5955E-05,0.000111701
eco_gcs1_t09956,0.00073045,0.000643445
eco_gcs1_t06199,0.000140305,0.000143198
eco_gcs1_t00145,6.62195E-05,3.60607E-05
eco_gcs1_t01335,0.00018052,0.000228621
eco_gcs1_t05659,2.64643E-05,0.000610424
eco_gcs1_t00173,0.000374521,0.000893558
eco_gcs1_t07553,6.93259E-05,0.000120805
eco_gcs1_t07873,2.38665E-05,0.000272736
eco_gcs1_t04262,0.000248501,0.000228575
eco_gcs1_t05080,0.003340782,0.000645933
eco_gcs1_t11763,0.002267524,0.000706896
eco_gcs1_t12187,2.91451E-05,0.000226502
eco_gcs1_t10984,0.000496775,0.000382516
eco_gcs1_t12420,0.247572539,0.268379112
eco_gcs1_t04956,0.000404841,0.000177195
eco_gcs1_t06062,2.86555E-05,0.000209527
eco_gcs1_t12426,0.254200038,0.276578365
eco_gcs1_t09461,0.000109047,0.000622198
eco_gcs1_t05063,0.003271521,0.004922933
eco_gcs1_t12263,3.76811E-06,6.22395E-06
eco_gcs1_t01495,0.010123076,0.014842958
eco_gcs1_t00705,3.97328E-06,5.14312E-05
eco_gcs1_t01246,2.90629E-05,0.000291306
eco_gcs1_t10911,0.000151342,0.000211697
eco_gcs1_t03263,0.000226185,0.000733301
eco_gcs1_t05421,0.02437714,0.002265973
eco_gcs1_t11667,4.69212E-05,0.000481594
eco_gcs1_t12526,3.6104E-06,5.56076E-06
eco_gcs1_t05091,0.005927076,0.001443452
eco_gcs1_t03733,3.18736E-05,0.000105031
eco_gcs1_t10642,0.000135106,0.000501711
eco_gcs1_t11266,1.42145E-05,0.000372855
eco_gcs1_t05378,0.000157623,1.12212E-05
eco_gcs1_t04050,0.000210184,0.000594618
eco_gcs1_t02720,0.000127424,0.000384336
eco_gcs1_t09945,6.04789E-05,0.000216281
eco_gcs1_t05864,6.56558E-05,0.000157405
eco_gcs1_t11433,0.000620003,0.001034046
eco_gcs1_t09681,1.16964E-05,0.00043566
eco_gcs1_t07219,0.001109209,0.00897832
eco_gcs1_t02941,6.674E-06,2.13608E-05
eco_gcs1_t10478,9.51825E-05,0.00011204
eco_gcs1_t00730,0.000112507,0.000393788
eco_gcs1_t01018,0.000313195,0.00075007
eco_gcs1_t00930,0.000316789,0.000635608
eco_gcs1_t00171,0.000300861,0.00057427
eco_gcs1_t11416,0.00121276,0.002042779
eco_gcs1_t11556,0.001571033,0.00126015
eco_gcs1_t08972,0.003225225,0.001488749
eco_gcs1_t00876,4.28615E-05,0.000217243
eco_gcs1_t07928,0.000520904,0.0004771
eco_gcs1_t00849,0.001177802,0.0035735
eco_gcs1_t10394,0.00044301,0.000767847
eco_gcs1_t12484,0.000355828,0.001173842
eco_gcs1_t12100,0.001015629,0.001608925
eco_gcs1_t10436,0.021368913,0.03602195
eco_gcs1_t12513,0.001535935,0.006302313
eco_gcs1_t10261,2.234E-05,0.00026647
eco_gcs1_t10157,0.000604084,0.000979378
eco_gcs1_t08818,0.014918702,0.021462476
eco_gcs1_t10713,0.000360379,0.000673119
eco_gcs1_t06214,0.003392108,0.00817051
eco_gcs1_t04595,0.025704906,0.009452503
eco_gcs1_t12196,0.000265963,0.000451362
eco_gcs1_t12413,0.000334786,0.001345721
eco_gcs1_t10587,0.000448851,0.000922886
eco_gcs1_t10010,0.010068711,0.005017399
eco_gcs1_t09483,3.28443E-05,0.000520869
eco_gcs1_t12421,0.000321323,0.000483754
eco_gcs1_t08022,9.52133E-05,0.000634237
eco_gcs1_t12154,3.10417E-05,0.000715721
eco_gcs1_t00859,1.65949E-05,0.000177601
eco_gcs1_t05660,0.001279417,0.000668627
eco_gcs1_t12495,0.009343096,0.051468474
eco_gcs1_t06493,0.000551922,0.000219014
eco_gcs1_t12478,0.001185273,0.005315292
eco_gcs1_t06666,9.8843E-05,0.00036698
eco_gcs1_t10623,0.001885206,0.00155677
eco_gcs1_t06895,0.000404172,0.000347581
eco_gcs1_t09048,0.000537817,0.000469114
eco_gcs1_t07625,3.55293E-06,6.7014E-06
eco_gcs1_t12005,4.3571E-05,0.000283544
eco_gcs1_t01961,4.60605E-05,0.00043545
eco_gcs1_t08356,0.000611476,0.000322623
eco_gcs1_t03122,4.96144E-05,0.000290885
eco_gcs1_t03139,5.03223E-06,0.000182301
eco_gcs1_t10999,0.000240174,0.001120794
eco_gcs1_t10712,6.01149E-05,0.000125994
eco_gcs1_t10256,1.6267E-05,0.00022523
eco_gcs1_t01458,0.000129803,0.000675697
eco_gcs1_t09698,6.26562E-05,0.001297483
eco_gcs1_t02834,0.000413975,0.000602597
eco_gcs1_t03273,0.002379078,0.001965321
eco_gcs1_t03720,5.3599E-05,0.000251398
eco_gcs1_t05399,7.38468E-05,0.000804899
eco_gcs1_t01113,0.00013559,0.001578881
eco_gcs1_t12390,0.89924038,0.829933406
eco_gcs1_t00144,8.54548E-05,0.000763901
eco_gcs1_t09862,0.0072822,0.016013238
eco_gcs1_t12281,0.000191901,0.000720527
eco_gcs1_t03819,5.33993E-06,8.02356E-06
eco_gcs1_t00765,0.000125904,0.00077271
eco_gcs1_t11958,5.00244E-05,0.000572897
eco_gcs1_t02614,0.000707699,0.003401084
eco_gcs1_t11471,0.007248018,0.005219741
eco_gcs1_t10296,7.26025E-05,0.000206723
eco_gcs1_t09460,6.73855E-06,0.000301428
eco_gcs1_t00089,1.72607E-05,0.000123124
eco_gcs1_t12500,6.86452E-05,3.73291E-05
eco_gcs1_t08771,2.41295E-05,9.57884E-05
eco_gcs1_t03458,0.000169664,0.000704484
eco_gcs1_t08660,0.000375829,0.000260774
eco_gcs1_t05735,0.000764579,0.001157016
eco_gcs1_t00439,0.003204416,0.003454584
eco_gcs1_t04356,0.003566523,0.003879706
eco_gcs1_t05716,5.53589E-05,4.15344E-05
eco_gcs1_t04043,8.78954E-05,0.000224333
eco_gcs1_t04783,0.0179409,0.001370884
eco_gcs1_t00238,0.003874225,0.002311712
eco_gcs1_t05531,0.000603539,0.000435532
eco_gcs1_t12412,0.000320874,0.001373736
eco_gcs1_t11387,0.008025771,0.005457874
eco_gcs1_t02017,0.031013764,0.025233735
eco_gcs1_t05154,0.000103731,0.000257035
eco_gcs1_t01869,0.003094913,0.00229074
eco_gcs1_t12406,4.90692E-05,0.00015671
eco_gcs1_t10212,2.82199E-05,0.000108212
eco_gcs1_t04676,0.000220732,4.27952E-05
eco_gcs1_t02765,0.003578434,0.0061241
eco_gcs1_t02305,0.000113956,0.000184783
eco_gcs1_t09705,7.91625E-05,0.00035619
eco_gcs1_t12264,0.00010239,0.000880221
eco_gcs1_t00483,0.00163535,0.000497503
eco_gcs1_t04535,4.06049E-05,0.000224435
eco_gcs1_t06758,0.008288411,0.014205499
eco_gcs1_t05910,0.000700556,0.001808798
eco_gcs1_t02385,3.47199E-05,0.000228325
eco_gcs1_t10049,0.000332969,0.000870516
eco_gcs1_t03568,0.001041016,0.000121711
eco_gcs1_t04832,1.76505E-05,0.0001291
eco_gcs1_t09080,0.009385482,0.029700963
eco_gcs1_t08146,0.000294485,0.00022725
eco_gcs1_t03378,5.27734E-05,0.000161003
eco_gcs1_t05959,0.001035526,0.016266442
eco_gcs1_t05214,0.000124701,0.00121094
eco_gcs1_t12002,2.78238E-05,0.000530404
eco_gcs1_t08860,0.000160285,0.000230309
eco_gcs1_t06818,0.000413014,0.003010218
eco_gcs1_t00565,1.58202E-05,9.79415E-05
eco_gcs1_t01347,2.63986E-05,3.58918E-05
eco_gcs1_t02719,0.000324167,0.000641571
eco_gcs1_t11600,0.001957625,0.00113559
eco_gcs1_t03520,4.42577E-05,8.35105E-06
eco_gcs1_t11960,0.00119135,0.000999921
eco_gcs1_t08541,0.00055194,0.000506511
eco_gcs1_t00722,0.000509574,0.002339266
eco_gcs1_t05783,3.79308E-06,4.05745E-05
eco_gcs1_t10315,0.000922999,0.001406229
eco_gcs1_t09103,7.00481E-05,0.000325187
eco_gcs1_t10476,2.46611E-05,0.000179187
eco_gcs1_t11278,5.89108E-05,3.84896E-05
eco_gcs1_t09941,0.003641797,0.001349797
eco_gcs1_t12441,4.3944E-05,9.42417E-05
eco_gcs1_t11739,0.00016819,2.57392E-05
eco_gcs1_t05073,0.000377143,0.000317924
eco_gcs1_t11634,0.000181995,0.000340242
eco_gcs1_t03441,0.001176348,0.000416145
eco_gcs1_t10887,0.000169865,0.000380716
eco_gcs1_t12177,6.5396E-05,0.000616457
eco_gcs1_t01465,0.000139956,0.000270045
eco_gcs1_t12362,5.13884E-05,0.0001189
eco_gcs1_t00507,0.001690102,0.00077938
eco_gcs1_t07224,6.34192E-05,9.54663E-05
eco_gcs1_t04498,0.000188521,0.000172477
eco_gcs1_t04870,6.63124E-05,6.23669E-05
eco_gcs1_t07797,0.000292651,0.000632552
eco_gcs1_t08709,0.082814634,0.044981786
eco_gcs1_t10939,1.16756E-05,7.87936E-05
eco_gcs1_t00108,0.003809264,0.002314759
eco_gcs1_t06244,0.000979924,0.006264571
eco_gcs1_t10599,0.000260172,0.000690736
eco_gcs1_t11436,0.00016433,0.000364905
eco_gcs1_t01303,0.003766472,0.007363263
eco_gcs1_t12270,9.75297E-05,0.001061933
eco_gcs1_t04432,0.000452126,0.001166506
eco_gcs1_t01258,0.004353554,0.002254042
eco_gcs1_t00351,6.26088E-05,7.65731E-05
eco_gcs1_t07997,0.000758244,0.001902688
eco_gcs1_t08075,0.005819241,0.008903324
eco_gcs1_t07228,0.000528966,0.00099296
eco_gcs1_t06589,2.281E-05,0.000136451
eco_gcs1_t02032,0.000111357,0.001069286
eco_gcs1_t12074,0.001844029,0.004073293
eco_gcs1_t11113,0.001166818,0.003545507
eco_gcs1_t07300,0.000946697,0.002433195
eco_gcs1_t07096,7.65897E-05,0.000177117
eco_gcs1_t09796,0.001810085,0.011492295
eco_gcs1_t11933,2.24556E-05,0.00025864
eco_gcs1_t01418,0.00013025,0.000876232
eco_gcs1_t04702,6.63428E-05,0.000110616
eco_gcs1_t04594,0.00166496,0.002620723
eco_gcs1_t10481,0.000179547,0.003369327
eco_gcs1_t11450,0.002346955,0.003361066
eco_gcs1_t06121,0.000125185,0.00021064
eco_gcs1_t07018,0.003457788,0.003930999
eco_gcs1_t08966,0.002129491,0.00717757
eco_gcs1_t09774,0.004424378,0.005798307
eco_gcs1_t08838,0.000219442,0.000247455
eco_gcs1_t05744,9.72558E-05,0.00054186
eco_gcs1_t10616,7.57427E-05,0.000408156
eco_gcs1_t09477,3.91474E-05,6.23916E-05
eco_gcs1_t08673,0.001825834,0.001114628
eco_gcs1_t11741,0.00011809,5.01887E-05
eco_gcs1_t12277,0.012864225,0.011550742
eco_gcs1_t04682,0.00057349,0.000443642
eco_gcs1_t03053,0.00087419,0.000646013
eco_gcs1_t09076,0.000108291,0.000347165
eco_gcs1_t09283,5.61575E-05,0.00039085
eco_gcs1_t11041,0.003101146,0.026031207
eco_gcs1_t02223,0.000171881,0.001445063
eco_gcs1_t11487,0.000413936,0.000556471
eco_gcs1_t11026,1.8948E-05,0.000739669
eco_gcs1_t07256,3.0445E-05,0.000289828
eco_gcs1_t12432,3.60657E-06,6.21775E-06
eco_gcs1_t00468,0.000171392,8.21124E-05
eco_gcs1_t07543,0.0012736,0.00113636
eco_gcs1_t10150,9.57714E-05,0.000329647
eco_gcs1_t04158,0.003715183,7.12358E-05
eco_gcs1_t09175,4.52558E-05,0.000221911
eco_gcs1_t11488,7.96701E-05,0.00031115
eco_gcs1_t11435,0.004333968,0.004945506
eco_gcs1_t12256,0.000129839,0.000414176
eco_gcs1_t02046,0.000117525,0.000832386
eco_gcs1_t07868,0.000447272,0.027985605
eco_gcs1_t06899,7.49484E-05,0.000579154
eco_gcs1_t10320,0.001139649,0.001436948
eco_gcs1_t11751,0.000483409,0.001071044
eco_gcs1_t10935,2.2258E-05,4.87083E-05
eco_gcs1_t05251,1.09749E-05,1.58717E-05
eco_gcs1_t00882,0.00044635,0.000760439
eco_gcs1_t11430,0.000161494,0.000415815
eco_gcs1_t08859,0.000123981,0.000182378
eco_gcs1_t06811,0.073107803,0.03087369
eco_gcs1_t01147,0.005825537,0.001778251
eco_gcs1_t01323,4.23165E-05,0.000435565
eco_gcs1_t10714,2.59774E-05,0.000554322
eco_gcs1_t10959,0.000386658,0.00033518
eco_gcs1_t00103,7.66124E-05,0.000399828
eco_gcs1_t02936,1.78692E-05,0.000408305
eco_gcs1_t01284,1.51448E-05,0.000101328
eco_gcs1_t10996,0.000308045,0.000560567
eco_gcs1_t12126,0.000150454,0.000185692
eco_gcs1_t12525,7.58335E-05,3.75582E-05
eco_gcs1_t04354,0.000517104,0.000425296
eco_gcs1_t07493,0.000231122,0.000743681
eco_gcs1_t07771,0.000147459,0.000291264
eco_gcs1_t01811,0.002604487,0.005713059
eco_gcs1_t01624,0.000210395,0.000153153
eco_gcs1_t06286,2.56607E-05,0.00010194
eco_gcs1_t12007,0.003650264,0.002843516
eco_gcs1_t05612,0.000313338,0.000637869
eco_gcs1_t07255,4.34476E-05,0.000379171
eco_gcs1_t07865,0.000669761,0.002372955
eco_gcs1_t04910,0.00333753,0.001607997
eco_gcs1_t09007,0.00011477,0.000283379
eco_gcs1_t08911,0.000897467,0.001824628
eco_gcs1_t01720,1.44412E-05,8.78339E-05
eco_gcs1_t11963,0.00011137,0.000175085
eco_gcs1_t08677,0.012108044,0.004912761
eco_gcs1_t12411,0.000315727,0.001433036
eco_gcs1_t05360,0.036321009,0.057483989
eco_gcs1_t04695,0.000340391,0.000953624
eco_gcs1_t03620,4.67962E-05,0.000141135
eco_gcs1_t12446,0.001386438,0.001791659
eco_gcs1_t06557,0.000883991,0.009761357
eco_gcs1_t01874,0.000354771,0.000729897
eco_gcs1_t12447,6.74166E-05,0.000237205
eco_gcs1_t12009,2.53592E-05,0.000133864
eco_gcs1_t04505,0.001568329,0.000569592
eco_gcs1_t04504,5.77049E-05,8.62277E-05
eco_gcs1_t05028,0.000742452,0.002202812
eco_gcs1_t11608,0.000359973,0.000750716
eco_gcs1_t05207,0.00020931,0.000365206
eco_gcs1_t06289,3.62617E-05,0.000153439
eco_gcs1_t12498,1.22331E-05,7.34253E-06
eco_gcs1_t10254,2.32069E-05,4.84125E-05
eco_gcs1_t06637,0.003382999,0.004126662
eco_gcs1_t11622,0.002255621,0.010683909
eco_gcs1_t10845,0.000402227,0.001011705
eco_gcs1_t04170,0.0002684,0.000249318
eco_gcs1_t09940,0.002385166,0.001957402
eco_gcs1_t09049,0.000142163,0.000182088
eco_gcs1_t12304,0.001619127,0.011179375
eco_gcs1_t07165,0.000316391,0.000307579
eco_gcs1_t00829,4.882E-05,0.000356948
eco_gcs1_t12063,0.008139029,0.008678397
eco_gcs1_t12457,0.000177209,0.000234012
eco_gcs1_t10101,0.000297535,0.000160718
eco_gcs1_t05666,0.000506214,0.00142126
eco_gcs1_t09084,9.54731E-06,0.000136902
eco_gcs1_t12507,1.66998E-05,7.39285E-06
eco_gcs1_t12403,0.000698571,0.009454534
eco_gcs1_t00976,0.000139461,0.000383651
eco_gcs1_t12224,0.000110231,0.000873277
eco_gcs1_t01883,0.002755688,0.000589767
eco_gcs1_t12219,0.000145131,0.000739121
eco_gcs1_t11073,0.001477576,0.002319038
